,Description,clips,category,key_word
2368,Impact of pebbles or stones being dropped into a plastic container and settling.,new_clips2/2503.mp3,trash,impact
2369,Dropping plastic toy building blocks onto wood,new_clips2/2504.mp3,plastic,plastic
2370,Dropping lego into a box.,new_clips2/2505.mp3,trash,lego
2371,"Impact of a large pebble or stone being dropped into a plastic container with a thud, bouncing and settling.",new_clips2/2506.mp3,trash,impact
2372,Impact from a phone book hitting cement.,new_clips2/2507.mp3,trash,impact
2373,"Impact of plastic plate dropping onto a concrete surface, breaking and settling.",new_clips2/2508.mp3,trash,impact
2374,Impact of hard object dropping into hay with a loud rustle single bounce and settling.,new_clips2/2509.mp3,trash,impact
2375,"Impact of light hard plastic debris dropping onto a concrete surface bouncing, scattering and settling.",new_clips2/2510.mp3,trash,impact
2376,"Impact of hard object dropping into hay with a loud rustle,rolling and settling.",new_clips2/2511.mp3,trash,impact
2377,Impact of hard plastic debris dropping onto a wood surface and rolling.,new_clips2/2512.mp3,trash,impact
2378,Impact of small piece of plastic debris dropping onto a hard surface.,new_clips2/2513.mp3,trash,impact
2379,Impact of multiple small pieces of hard plastic debris dropping onto a concrete surface and scattering.,new_clips2/2514.mp3,trash,impact
2380,Impact of small plastic container dropping onto a concrete surface and rolling.,new_clips2/2515.mp3,trash,impact
2381,Dropping rock salt on cardboard,new_clips2/2516.mp3,trash,rock
2382,Hitting an empty plastic box against a surface.,new_clips2/2517.mp3,plastic,plastic
2383,Hitting an empty plastic box against a surface.,new_clips2/2518.mp3,plastic,plastic
2384,Hitting an empty plastic box against a surface.,new_clips2/2519.mp3,plastic,plastic
2385,Impact of a light bulb dropping onto a concrete floor glass. breaking and shards scattering and settling,new_clips2/2520.mp3,trash,impact
2386,"Light bulb dropping into a concrete surface, breaking and scattering.",new_clips2/2521.mp3,trash,bulb
2387,Impact of multiple pieces of hard plastic debris dropping into a plastic tub.,new_clips2/2522.mp3,trash,impact
2388,Cinder block being set down on another cinder block.,new_clips2/2523.mp3,trash,cinder
2389,Dropping a chain on cement,new_clips2/2524.mp3,trash,chain
2390,Impact of light hard plastic debris dropping onto a wooden surface with a crackling sound.,new_clips2/2525.mp3,trash,impact
2391,Impact of light sharp plastic debris dropping onto a metal surface and scattering.,new_clips2/2526.mp3,trash,impact
2392,Rattle of two large pebbles being dropped into a plastic container.,new_clips2/2527.mp3,trash,rattle
2393,Cinder block being set down on cement.,new_clips2/2528.mp3,trash,cinder
2394,Cell or mobile phone handset being dropped onto a marble or tile floor with a bounce then settling,new_clips2/2529.mp3,trash,cell
2395,Single large stone or pebble being dropped into a plastic container then rolling and settling.,new_clips2/2530.mp3,trash,stone
2396,Dropping wood on cement,new_clips2/2531.mp3,wood,wood
2397,"Hollow paint can drop or impact, on concrete.",new_clips2/2532.mp3,trash,paint
2398,Impact of multiple pieces of light hard plastic debris dropping onto a metal surface with a loud rattle.,new_clips2/2533.mp3,trash,impact
2399,Small pile of rock salt dropped onto styrofoam,new_clips2/2534.mp3,trash,rock
2400,Light bulb broken glass falling into a plastic tub with a punctuated tinkling rattle.,new_clips2/2535.mp3,trash,bulb
2401,A coin being dropped on cement.,new_clips2/2536.mp3,metal,coin
2402,Impact of hard plastic debris dropping onto a concrete surface with a loud smash.,new_clips2/2537.mp3,trash,impact
2403,Thud of a small cardboard box dropping onto a concrete surface with a slight bounce and then settling.,new_clips2/2538.mp3,trash,thud
2404,"Light bulb dropping onto a plastic surface, smashing loudly with broken shards of glass shattering.",new_clips2/2539.mp3,trash,bulb
2405,Plastic falling and breaking on cement. Scatters.,new_clips2/2540.mp3,plastic,plastic
2406,"Impact of hard object dropping into pile of dead dried leaves with a loud rustle and bouncing, rolling ...",new_clips2/2541.mp3,trash,impact
2407,"Impact of a wooden chair leg falling onto a concrete surface,breaking and bouncing.",new_clips2/2542.mp3,trash,impact
2408,Large plastic tub lid dropping and hitting concrete floor and settling,new_clips2/2543.mp3,plastic,plastic
2409,"Impact of light, sharp plastic debris dropping onto a wooden surface and scattering and rolling.",new_clips2/2544.mp3,trash,impact
2410,"Impact of plastic debris dropping onto a concrete surface, scattering and settling.",new_clips2/2545.mp3,trash,impact
2411,Hitting an empty plastic box against a surface.,new_clips2/2546.mp3,plastic,plastic
2412,Impact of multiple wood blocks falling onto a wooden surface scattering and settling.,new_clips2/2547.mp3,trash,impact
2413,Impact of light sharp plastic debris dropping onto a concrete surface and scattering.,new_clips2/2548.mp3,trash,impact
2414,Impact of hard object dropping into hay with a dull rustle and settling.,new_clips2/2549.mp3,trash,impact
2415,Small plastic tub lid dropping and hitting concrete floor then spinning teetering and settling,new_clips2/2550.mp3,plastic,plastic
2416,Impact of light hard plastic debris dropping onto a concrete surface with a rattling smash.,new_clips2/2551.mp3,trash,impact
2417,Dropping an aluminum can,new_clips2/2552.mp3,metal,aluminum
2418,Small plastic tub lid dropping and hitting concrete floor with a double bounce,new_clips2/2553.mp3,plastic,plastic
2419,Shards of broken glass being dropped onto a concrete floor and scattering with a tinkling sound.,new_clips2/2554.mp3,trash,shards
2420,Small plastic object small impact with bounce. Teetering and settling on hollow wood surface,new_clips2/2555.mp3,plastic,plastic
2421,Impact of small piece of plastic debris dropping onto a hard surface and settling.,new_clips2/2556.mp3,trash,impact
2422,Dropping dirt,new_clips2/2557.mp3,trash,dirt
2423,Plastic jug hitting with multiple bounces and settling on concrete floor,new_clips2/2558.mp3,plastic,plastic
2424,Rattle of a hand full of stones or small pebbles being dropped into a plastic container.,new_clips2/2559.mp3,trash,rattle
2425,"Tinkling impact of hard plastic debris dropping onto a hard surface, bouncing scattering and settling.",new_clips2/2560.mp3,trash,impact
2426,Impact of light plastic debris dropping onto a hard plastic surface and teetering.,new_clips2/2561.mp3,trash,impact
2427,A thin plastic tray dropping on cement.,new_clips2/2562.mp3,plastic,plastic
2428,Soft cover book dropping onto a cement surface.,new_clips2/2563.mp3,trash,cover
2429,Impact of hard object dropping into hay or stra with a loud rustle and settling.,new_clips2/2564.mp3,trash,impact
2430,ell or mobile phone handset dropped on marble or tile floor with a bounce,new_clips2/2565.mp3,trash,ell
2431,"Light bulb dropping into a plastic tub, smashing loudly with broken shards of glass shattering.",new_clips2/2566.mp3,trash,bulb
2432,Dropping or hitting a sword or knife onto the ground.,new_clips2/2567.mp3,trash,sword
2433,"Light bulb dropping into a plastic tub, smashing loudly with broken shards of glass rolling.",new_clips2/2568.mp3,trash,bulb
2434,Dropping a trash can lid,new_clips2/2569.mp3,trash,trash
2435,A ping pong ball dropped then bouncing till still,new_clips2/2570.mp3,trash,ping
2436,A baking tin dropped. Spinning and wobble.,new_clips2/2571.mp3,trash,baking
2437,Dropping a bullet onto a hard surface.,new_clips2/2572.mp3,trash,bullet
2438,Colt 45 bullet shell dropping and bouncing onto a cement surface,new_clips2/2573.mp3,trash,colt
2439,A hammer dropping on concrete.,new_clips2/2574.mp3,trash,hammer
2440,A Colt 45 bullet shell dropping onto a cement surface,new_clips2/2575.mp3,trash,colt
2441,A phone book dropped onto a cement surface,new_clips2/2576.mp3,trash,phone
2442,Ice cube dropped into an empty glass.,new_clips2/2577.mp3,trash,ice
2443,"Metal bar dropping onto a cement surface, bounces",new_clips2/2578.mp3,metal,metal
2444,A horse shoe dropped onto cement,new_clips2/2579.mp3,trash,horse
2445,A tambourine being dropped.,new_clips2/2580.mp3,trash,tambourine
2446,Dropping a bullet onto a hard surface.,new_clips2/2581.mp3,trash,bullet
2447,Dropping a bullet onto a hard surface.,new_clips2/2582.mp3,trash,bullet
2448,Dropping a bullet onto a hard surface.,new_clips2/2583.mp3,trash,bullet
2449,Dropping three ice cubes in a glass. Vintage recording.,new_clips2/2584.mp3,trash,ice
2450,Dropping several coins on to a counter top. Vintage recording.,new_clips2/2585.mp3,metal,coins
2451,Dropping slate tile with a clatter,new_clips2/2586.mp3,trash,tile
2452,sound of wood and plastic rubble dropping to the ground,new_clips2/2587.mp3,trash,sound
2453,"Winding up a toy with clicks, then dropping the toy",new_clips2/2588.mp3,trash,toy
2454,Dropping and toppling a plastic traffic cone,new_clips2/2589.mp3,plastic,plastic
2455,"Massive impact, hall reverb, low pitch",new_clips2/2590.mp3,trash,impact
2456,Dropping slate tile with a clatter,new_clips2/2591.mp3,trash,tile
2457,Dropping slate tile with a clatter,new_clips2/2592.mp3,trash,tile
2458,"Impact with a spring, high-pitched.",new_clips2/2593.mp3,trash,impact
2459,sound of wood and plastic rubble dropping to the ground,new_clips2/2594.mp3,trash,sound
2460,Dropping bundles of cash,new_clips2/2595.mp3,trash,bundles
2461,Rustling and crackly crash of straw bale dropping,new_clips2/2596.mp3,trash,rustling
2462,Dropping a plastic traffic cone,new_clips2/2597.mp3,plastic,plastic
2463,Dropping a box,new_clips2/2598.mp3,cardboard,box
2464,sound of wood and plastic rubble dropping to the ground,new_clips2/2599.mp3,trash,sound
2465,Ice cubes dropped into a glass and swished.,new_clips2/2600.mp3,trash,ice
2466,"A low pitched, resonant metallic impact.",new_clips2/2601.mp3,trash,impact
2467,Dropping a plastic object in water,new_clips2/2602.mp3,plastic,plastic
2468,"Reverberating double impact, metal, low pitch",new_clips2/2603.mp3,trash,impact
2469,Dropping plastic,new_clips2/2604.mp3,plastic,plastic
2470,"Low-pitched, synthesized tone. Fast drone.",new_clips2/2605.mp3,trash,tone
2471,Dropping plastic,new_clips2/2606.mp3,plastic,plastic
2472,Dropping a knife,new_clips2/2607.mp3,trash,knife
2473,"Ringing a toy bell enthusiastically, then dropping it",new_clips2/2608.mp3,trash,toy
2474,Dropping a plastic traffic cone,new_clips2/2609.mp3,plastic,plastic
2475,Dropping a piece of cutlery against the ground.,new_clips2/2610.mp3,trash,piece
2476,A small object impacting a hard surface with a click.,new_clips2/2611.mp3,trash,object
2477,"Single coins dropping onto a hard surface,then rattling the loose change.",new_clips2/2612.mp3,metal,coins
2478,Dropping a spoon on the floor caused a bright metallic noise,new_clips2/2613.mp3,trash,spoon
2479,Magazine dropped on a table,new_clips2/2614.mp3,trash,magazine
2480,Buttons/caps falling on a table,new_clips2/2615.mp3,trash,buttons/caps
2481,Kicking a plastic traffic cone then picking it up,new_clips2/2616.mp3,plastic,plastic
2482,"Massive impact, big hall reverb",new_clips2/2617.mp3,trash,impact
2483,"Object dropped twice, light impact, some reverb.",new_clips2/2618.mp3,trash,object
2484,Dropping wood onto plastic,new_clips2/2619.mp3,wood,wood
2485,Dropping a tea spoon in a glass,new_clips2/2620.mp3,trash,tea
2486,Dropping metal nuts into a box,new_clips2/2621.mp3,metal,metal
2487,Plate dropped on a table,new_clips2/2622.mp3,trash,plate
2488,A mid pitched percussive timbali drum dropping slide hit.,new_clips2/2623.mp3,trash,mid
2489,Sharp shrill dropping electronic melody sequence,new_clips2/2624.mp3,trash,shrill
2490,Dropping wood objects or blocks,new_clips2/2625.mp3,wood,wood
2491,Dropping plastic,new_clips2/2626.mp3,plastic,plastic
2492,"Resonant impact, low pitch",new_clips2/2627.mp3,trash,impact
2493,brief sound of a small pack of letters being dropped.,new_clips2/2628.mp3,trash,sound
2494,"Low-pitched, reverberating impact.",new_clips2/2629.mp3,trash,impact
2495,sound of wood and plastic rubble dropping to the ground,new_clips2/2630.mp3,trash,sound
2496,Dropping stones on wood,new_clips2/2631.mp3,trash,stones
2497,Dropping an object in a vase with a rattle,new_clips2/2632.mp3,trash,object
2498,Dropping a plastic traffic cone,new_clips2/2633.mp3,plastic,plastic
2499,Dropping sand with a spray,new_clips2/2634.mp3,trash,sand
2500,Small piece of thin metal dropping on hard surface.,new_clips2/2635.mp3,trash,piece
2501,Dropping utensil with a clatter.,new_clips2/2636.mp3,trash,clatter
2502,Small impact with tiny sand or gravel rattle.,new_clips2/2637.mp3,trash,impact
2503,sound of wood and plastic rubble dropping to the ground,new_clips2/2638.mp3,trash,sound
2504,tinkling and rattling of various pieces of metal cutlery dropping onto a hard surface,new_clips2/2639.mp3,trash,tinkling
2505,Metal dropped with reverb,new_clips2/2640.mp3,metal,metal
2506,Dropping wood onto plastic,new_clips2/2641.mp3,wood,wood
2507,Hitting two pieces of plastic together.,new_clips2/2642.mp3,trash,pieces
2508,Dropping slate tile with a clatter,new_clips2/2643.mp3,trash,tile
2509,Dropping a plastic traffic cone,new_clips2/2644.mp3,plastic,plastic
2510,"Impact with a spring, low-pitched.",new_clips2/2645.mp3,trash,impact
2511,Tiny water drop,new_clips2/2646.mp3,trash,water
2512,Metal dropping and rattling,new_clips2/2647.mp3,metal,metal
2513,Dropping or hitting a sword or knife onto a table.,new_clips2/2648.mp3,trash,sword
2514,Dropping a knife,new_clips2/2649.mp3,trash,knife
2515,Dropping plastic,new_clips2/2650.mp3,plastic,plastic
2516,Dropping a plastic traffic cone,new_clips2/2651.mp3,plastic,plastic
2517,Dropping a plastic traffic cone abruptly,new_clips2/2652.mp3,plastic,plastic
2518,"Dropping a a metal tool, medium impact",new_clips2/2653.mp3,trash,tool
2519,"Massive impact, cave reverb, low pitch",new_clips2/2654.mp3,trash,impact
2520,Dropping slate tile with a clatter,new_clips2/2655.mp3,trash,tile
2521,"Dropping wood onto plastic, followed by picking wood up",new_clips2/2656.mp3,wood,wood
2522,Dropping plastic,new_clips2/2657.mp3,plastic,plastic
2523,Plastic bottle dropping with echo,new_clips2/2658.mp3,trash,bottle
2524,Toppling a plastic traffic cone,new_clips2/2659.mp3,plastic,plastic
2525,"Heavy impact, hall reverb",new_clips2/2660.mp3,trash,impact
2526,sound of wood and plastic rubble dropping to the ground,new_clips2/2661.mp3,trash,sound
2527,sound of wood and plastic rubble dropping to the ground,new_clips2/2662.mp3,trash,sound
2528,"Impact with a flexible spring, low-pitched. Boing.",new_clips2/2663.mp3,trash,impact
2529,Pushing a toy car off a ledge and dropping to the floor,new_clips2/2664.mp3,trash,toy
2530,Body fall on gym mattress,new_clips2/2665.mp3,trash,body
2531,Dropping a knife with a metal blade,new_clips2/2666.mp3,trash,knife
2532,"Kicking a metal bucket, heavy impact",new_clips2/2667.mp3,metal,metal
2533,"Several small pieces of wood falling on hard surface, close perspective",new_clips2/2668.mp3,trash,pieces
2534,"Dropping a pen onto paper, x4",new_clips2/2669.mp3,paper,paper
2535,Metal dropping and rattling,new_clips2/2670.mp3,metal,metal
2536,Dropping a knife,new_clips2/2671.mp3,trash,knife
2537,"Low pitched, slightly reverberating impact.",new_clips2/2672.mp3,trash,impact
2538,Metal dropping and rattling,new_clips2/2673.mp3,metal,metal
